@relation LibReaderClassificationProblem

@attribute userid string
@attribute username string
@attribute major string
@attribute college string
@attribute bookname string
@attribute author string
@attribute topic string
@attribute lang string
@attribute Class {人文科学,自然科学,社会科学,科学技术,其他}

@data
20100301242,username,国际商务（全英教学）,国际商务英语学院,朗文英语语法教程,福利,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,杰克·伦敦短篇小说精选,杰克·伦敦,短篇小说,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,每天一杯英文下午茶,李银,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,河岸,苏童,长篇小说,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,法语词汇渐进,曹德明,法语,chifre,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,演讲、论辩与逻辑,谭大容,null,chi,自然科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,漫画基础技法,林晃,漫画,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,牛津素描指南,'罗克曼,',素描,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,'看经典电影 学英语口语',黄方,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,穆斯林的葬礼,霍达,长篇小说,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,管理会计,阿特金森,管理会计,chi,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,管理会计,陈振婷,管理会计,chi,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,素描,冯健亲,素描,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,纽约不怀旧,侯毅凌,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,美国研究生申请指南,杨志兵,留学教育,chieng,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,老子的智慧,'林语堂,',老子,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,艺术圣堂,晋华菊,'图形软件, Photoshop CS 3',chi,科学技术
20100301242,username,国际商务（全英教学）,国际商务英语学院,英语演讲比赛参赛指南,宿玉荣,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,英语演讲艺术,纪康丽,英语,engchi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,超级漫画素描技法,瓦屋根,漫画,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,跟我学,袁方,辨论,chi,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,跨国方略,'林景臻,',商业银行,chi,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,跨国银行国际竞争力及提升中国商业银行的途径,'路妍,',跨国银行,chi,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,跨国银行国际竞争力研究,'路妍,',跨国银行,chi,社会科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,边品美国文化边学英文,肖冉,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,那些芳香迷人的花儿啊,侯毅凌,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,郁闷的奶酪,侯毅凌,英语,chieng,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,韩语新手快速上口,刘小瑛,朝鲜语,chikor,人文科学
20100301242,username,国际商务（全英教学）,国际商务英语学院,高级英语口语小词,门顺德,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,48个管理定律精解,袁建财,管理学,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,中国名胜精华游,行云帆,旅游指南,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,中外戏剧史,刘彦君,戏剧史,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,中外有别,北京未来之舟礼仪培训机构,礼仪,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,会计学,霍恩格伦,会计学,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,佛学入门,圣严,佛教,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,'你来, 我走',尧尧,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,八月未央,安妮宝贝,短篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,公司理财,罗斯,公司,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,前夫,妾心如水,言情小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,剩女单身日记,凤凰花,日记体小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,国际谈判,柯里,国际贸易,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,国际贸易实务,黎孝先,国际贸易,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,外科来了個犀利哥,山凤,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,大学时期最重要的9个决定,邢群麟,大学生,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,妙不可言,日光生,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,婚然天成,吕苗,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,孙子兵法活学活用,水成冰,孙子兵法,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,山水中国,段宝林,风景区,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,希尔顿家族,'奥本海默,','希尔顿,',chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,干物女的春天,夜纤尘,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,微光迷失的尘夏,赤焰冷,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,微观经济学,克鲁格曼,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,微观经济学,平代克,微观经济学,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,患上重感冒的六月天,于添鑫,短篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,成长,猫猫,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,我的北大笑史,江宁,散文,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,拖延心理学,博克,心理学,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,新狂人日记,'王朔,',随笔,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,日语轻松入门,王欣,日语,chijpn,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,机票里的秘密,张晓芸,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,桂林,谢迪辉,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,民国商业美术史,林家治,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,水知道答案,江本胜,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,水知道答案,'江本胜,',结晶水,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,法语入门速成班,宋健榕,法语,chifre,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,清瞳吾爱,三千宠,言情小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,现代货币银行学教程,'胡庆康,',货币和银行经济学,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,现代货币银行学教程习题指南,'胡庆康,',null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,管理学,周三多,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,索尼创新攻略,杨延,索尼公司,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,组织行为学,希特,组织行为学,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,翻开就会说的生活英语口语,马永富,英语,chieng,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,考上公务员,谢绍洪,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,茜茜公主画传,王泰智,'茜茜公主,',chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,解读希特勒,'哈夫纳,','希特勒,',chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,谁能陪谁到永远,画眉,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,谋职记,猫猫,null,chi,自然科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,货币战争批判,肖波,金融,chi,社会科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,走路去巴黎,沙罗,长篇小说,chi,人文科学
20100301265,username,国际商务（全英教学）,国际商务英语学院,酒店帝王,李咏,希尔顿,chi,人文科学
